year,GEOID,NAME,variable,estimate
2009,5002135425,"Ira town, Rutland County, Vermont",Mortgaged SMOC,1261
2009,5002135425,"Ira town, Rutland County, Vermont",Non-Mortgaged SMOC,432
2009,5002137685,"Killington town, Rutland County, Vermont",Mortgaged SMOC,2181
2009,5002137685,"Killington town, Rutland County, Vermont",Non-Mortgaged SMOC,624
2009,5002144125,"Mendon town, Rutland County, Vermont",Mortgaged SMOC,1444
2009,5002144125,"Mendon town, Rutland County, Vermont",Non-Mortgaged SMOC,681
2009,5002144800,"Middletown Springs town, Rutland County, Vermont",Mortgaged SMOC,1071
2009,5002144800,"Middletown Springs town, Rutland County, Vermont",Non-Mortgaged SMOC,606
2009,5002147200,"Mount Holly town, Rutland County, Vermont",Mortgaged SMOC,1351
2009,5002147200,"Mount Holly town, Rutland County, Vermont",Non-Mortgaged SMOC,594
2009,5002147425,"Mount Tabor town, Rutland County, Vermont",Mortgaged SMOC,1611
2009,5002147425,"Mount Tabor town, Rutland County, Vermont",Non-Mortgaged SMOC,638
2009,5002154250,"Pawlet town, Rutland County, Vermont",Mortgaged SMOC,1431
2009,5002154250,"Pawlet town, Rutland County, Vermont",Non-Mortgaged SMOC,572
2009,5002155450,"Pittsfield town, Rutland County, Vermont",Mortgaged SMOC,1250
2009,5002155450,"Pittsfield town, Rutland County, Vermont",Non-Mortgaged SMOC,650
2009,5002155600,"Pittsford town, Rutland County, Vermont",Mortgaged SMOC,1372
2009,5002155600,"Pittsford town, Rutland County, Vermont",Non-Mortgaged SMOC,533
2009,5002156875,"Poultney town, Rutland County, Vermont",Mortgaged SMOC,1272
2009,5002156875,"Poultney town, Rutland County, Vermont",Non-Mortgaged SMOC,577
2009,5002157250,"Proctor town, Rutland County, Vermont",Mortgaged SMOC,1332
2009,5002157250,"Proctor town, Rutland County, Vermont",Non-Mortgaged SMOC,578
2009,5002161225,"Rutland city, Rutland County, Vermont",Mortgaged SMOC,1295
2009,5002161225,"Rutland city, Rutland County, Vermont",Non-Mortgaged SMOC,542
2009,5002161300,"Rutland town, Rutland County, Vermont",Mortgaged SMOC,1531
2009,5002161300,"Rutland town, Rutland County, Vermont",Non-Mortgaged SMOC,555
2009,5002165275,"Shrewsbury town, Rutland County, Vermont",Mortgaged SMOC,1227
2009,5002165275,"Shrewsbury town, Rutland County, Vermont",Non-Mortgaged SMOC,541
2009,5002171050,"Sudbury town, Rutland County, Vermont",Mortgaged SMOC,1365
2009,5002171050,"Sudbury town, Rutland County, Vermont",Non-Mortgaged SMOC,643
2009,5002172925,"Tinmouth town, Rutland County, Vermont",Mortgaged SMOC,1428
2009,5002172925,"Tinmouth town, Rutland County, Vermont",Non-Mortgaged SMOC,528
2009,5002175925,"Wallingford town, Rutland County, Vermont",Mortgaged SMOC,1384
2009,5002175925,"Wallingford town, Rutland County, Vermont",Non-Mortgaged SMOC,539
2009,5002177950,"Wells town, Rutland County, Vermont",Mortgaged SMOC,1220
2009,5002177950,"Wells town, Rutland County, Vermont",Non-Mortgaged SMOC,473
2009,5002180875,"West Haven town, Rutland County, Vermont",Mortgaged SMOC,967
2009,5002180875,"West Haven town, Rutland County, Vermont",Non-Mortgaged SMOC,459
2009,5002182300,"West Rutland town, Rutland County, Vermont",Mortgaged SMOC,1364
2009,5002182300,"West Rutland town, Rutland County, Vermont",Non-Mortgaged SMOC,512
2009,5002303175,"Barre city, Washington County, Vermont",Mortgaged SMOC,1308
2009,5002303175,"Barre city, Washington County, Vermont",Non-Mortgaged SMOC,582
2009,5002303250,"Barre town, Washington County, Vermont",Mortgaged SMOC,1406
2009,5002303250,"Barre town, Washington County, Vermont",Non-Mortgaged SMOC,553
2009,5002305650,"Berlin town, Washington County, Vermont",Mortgaged SMOC,1287
2009,5002305650,"Berlin town, Washington County, Vermont",Non-Mortgaged SMOC,577
2009,5002311125,"Cabot town, Washington County, Vermont",Mortgaged SMOC,1281
2009,5002311125,"Cabot town, Washington County, Vermont",Non-Mortgaged SMOC,525
2009,5002311350,"Calais town, Washington County, Vermont",Mortgaged SMOC,1401
2009,5002311350,"Calais town, Washington County, Vermont",Non-Mortgaged SMOC,526
2009,5002318550,"Duxbury town, Washington County, Vermont",Mortgaged SMOC,1282
2009,5002318550,"Duxbury town, Washington County, Vermont",Non-Mortgaged SMOC,468
2009,5002321925,"East Montpelier town, Washington County, Vermont",Mortgaged SMOC,1472
2009,5002321925,"East Montpelier town, Washington County, Vermont",Non-Mortgaged SMOC,622
2009,5002325825,"Fayston town, Washington County, Vermont",Mortgaged SMOC,1763
2009,5002325825,"Fayston town, Washington County, Vermont",Non-Mortgaged SMOC,730
2009,5002343600,"Marshfield town, Washington County, Vermont",Mortgaged SMOC,1360
2009,5002343600,"Marshfield town, Washington County, Vermont",Non-Mortgaged SMOC,466
2009,5002344500,"Middlesex town, Washington County, Vermont",Mortgaged SMOC,1457
2009,5002344500,"Middlesex town, Washington County, Vermont",Non-Mortgaged SMOC,518
2009,5002346000,"Montpelier city, Washington County, Vermont",Mortgaged SMOC,1427
2009,5002346000,"Montpelier city, Washington County, Vermont",Non-Mortgaged SMOC,655
2009,5002346225,"Moretown town, Washington County, Vermont",Mortgaged SMOC,1238
2009,5002346225,"Moretown town, Washington County, Vermont",Non-Mortgaged SMOC,486
2009,5002350275,"Northfield town, Washington County, Vermont",Mortgaged SMOC,1395
2009,5002350275,"Northfield town, Washington County, Vermont",Non-Mortgaged SMOC,617
2009,5002355825,"Plainfield town, Washington County, Vermont",Mortgaged SMOC,1401
2009,5002355825,"Plainfield town, Washington County, Vermont",Non-Mortgaged SMOC,559
2009,5002360625,"Roxbury town, Washington County, Vermont",Mortgaged SMOC,1212
2009,5002360625,"Roxbury town, Washington County, Vermont",Non-Mortgaged SMOC,657
2009,5002375325,"Waitsfield town, Washington County, Vermont",Mortgaged SMOC,1868
2009,5002375325,"Waitsfield town, Washington County, Vermont",Non-Mortgaged SMOC,688
2009,5002376525,"Warren town, Washington County, Vermont",Mortgaged SMOC,1502
2009,5002376525,"Warren town, Washington County, Vermont",Non-Mortgaged SMOC,615
2009,5002376975,"Waterbury town, Washington County, Vermont",Mortgaged SMOC,1627
2009,5002376975,"Waterbury town, Washington County, Vermont",Non-Mortgaged SMOC,682
2009,5002385525,"Woodbury town, Washington County, Vermont",Mortgaged SMOC,1198
2009,5002385525,"Woodbury town, Washington County, Vermont",Non-Mortgaged SMOC,653
2009,5002386125,"Worcester town, Washington County, Vermont",Mortgaged SMOC,1318
2009,5002386125,"Worcester town, Washington County, Vermont",Non-Mortgaged SMOC,535
2009,5002501900,"Athens town, Windham County, Vermont",Mortgaged SMOC,1083
2009,5002501900,"Athens town, Windham County, Vermont",Non-Mortgaged SMOC,465
2009,5002507900,"Brattleboro town, Windham County, Vermont",Mortgaged SMOC,1591
2009,5002507900,"Brattleboro town, Windham County, Vermont",Non-Mortgaged SMOC,588
2009,5002509475,"Brookline town, Windham County, Vermont",Mortgaged SMOC,1221
2009,5002509475,"Brookline town, Windham County, Vermont",Non-Mortgaged SMOC,578
2009,5002517875,"Dover town, Windham County, Vermont",Mortgaged SMOC,1625
2009,5002517875,"Dover town, Windham County, Vermont",Non-Mortgaged SMOC,616
2009,5002518325,"Dummerston town, Windham County, Vermont",Mortgaged SMOC,1446
2009,5002518325,"Dummerston town, Windham County, Vermont",Non-Mortgaged SMOC,576
2009,5002528900,"Grafton town, Windham County, Vermont",Mortgaged SMOC,1275
2009,5002528900,"Grafton town, Windham County, Vermont",Non-Mortgaged SMOC,453
2009,5002530925,"Guilford town, Windham County, Vermont",Mortgaged SMOC,1485
2009,5002530925,"Guilford town, Windham County, Vermont",Non-Mortgaged SMOC,656
2009,5002531150,"Halifax town, Windham County, Vermont",Mortgaged SMOC,1164
2009,5002531150,"Halifax town, Windham County, Vermont",Non-Mortgaged SMOC,455
2009,5002536175,"Jamaica town, Windham County, Vermont",Mortgaged SMOC,1386
2009,5002536175,"Jamaica town, Windham County, Vermont",Non-Mortgaged SMOC,598
2009,5002540225,"Londonderry town, Windham County, Vermont",Mortgaged SMOC,1403
2009,5002540225,"Londonderry town, Windham County, Vermont",Non-Mortgaged SMOC,630
2009,5002543375,"Marlboro town, Windham County, Vermont",Mortgaged SMOC,1466
2009,5002543375,"Marlboro town, Windham County, Vermont",Non-Mortgaged SMOC,493
2009,5002548400,"Newfane town, Windham County, Vermont",Mortgaged SMOC,1467
2009,5002548400,"Newfane town, Windham County, Vermont",Non-Mortgaged SMOC,603
2009,5002557700,"Putney town, Windham County, Vermont",Mortgaged SMOC,1590
2009,5002557700,"Putney town, Windham County, Vermont",Non-Mortgaged SMOC,522
2009,5002560250,"Rockingham town, Windham County, Vermont",Mortgaged SMOC,1342
2009,5002560250,"Rockingham town, Windham County, Vermont",Non-Mortgaged SMOC,595
2009,5002565762,"Somerset town, Windham County, Vermont",Mortgaged SMOC,NA
2009,5002565762,"Somerset town, Windham County, Vermont",Non-Mortgaged SMOC,NA
2009,5002570750,"Stratton town, Windham County, Vermont",Mortgaged SMOC,2500
2009,5002570750,"Stratton town, Windham County, Vermont",Non-Mortgaged SMOC,617
2009,5002573300,"Townshend town, Windham County, Vermont",Mortgaged SMOC,1348
2009,5002573300,"Townshend town, Windham County, Vermont",Non-Mortgaged SMOC,643
2009,5002574800,"Vernon town, Windham County, Vermont",Mortgaged SMOC,1500
2009,5002574800,"Vernon town, Windham County, Vermont",Non-Mortgaged SMOC,474
2009,5002576225,"Wardsboro town, Windham County, Vermont",Mortgaged SMOC,1125
2009,5002576225,"Wardsboro town, Windham County, Vermont",Non-Mortgaged SMOC,908
2009,5002581400,"Westminster town, Windham County, Vermont",Mortgaged SMOC,1436
2009,5002581400,"Westminster town, Windham County, Vermont",Non-Mortgaged SMOC,491
2009,5002583950,"Whitingham town, Windham County, Vermont",Mortgaged SMOC,1555
2009,5002583950,"Whitingham town, Windham County, Vermont",Non-Mortgaged SMOC,522
2009,5002584700,"Wilmington town, Windham County, Vermont",Mortgaged SMOC,1425
2009,5002584700,"Wilmington town, Windham County, Vermont",Non-Mortgaged SMOC,604
2009,5002584850,"Windham town, Windham County, Vermont",Mortgaged SMOC,1331
2009,5002584850,"Windham town, Windham County, Vermont",Non-Mortgaged SMOC,544
2009,5002701300,"Andover town, Windsor County, Vermont",Mortgaged SMOC,1232
2009,5002701300,"Andover town, Windsor County, Vermont",Non-Mortgaged SMOC,650
2009,5002702575,"Baltimore town, Windsor County, Vermont",Mortgaged SMOC,1375
2009,5002702575,"Baltimore town, Windsor County, Vermont",Non-Mortgaged SMOC,467
2009,5002702725,"Barnard town, Windsor County, Vermont",Mortgaged SMOC,1561
2009,5002702725,"Barnard town, Windsor County, Vermont",Non-Mortgaged SMOC,631
2009,5002705800,"Bethel town, Windsor County, Vermont",Mortgaged SMOC,1231
2009,5002705800,"Bethel town, Windsor County, Vermont",Non-Mortgaged SMOC,583
2009,5002708275,"Bridgewater town, Windsor County, Vermont",Mortgaged SMOC,1333
2009,5002708275,"Bridgewater town, Windsor County, Vermont",Non-Mortgaged SMOC,779
2009,5002712250,"Cavendish town, Windsor County, Vermont",Mortgaged SMOC,1192
2009,5002712250,"Cavendish town, Windsor County, Vermont",Non-Mortgaged SMOC,538
2009,5002713675,"Chester town, Windsor County, Vermont",Mortgaged SMOC,1293
2009,5002713675,"Chester town, Windsor County, Vermont",Non-Mortgaged SMOC,540
2009,5002732275,"Hartford town, Windsor County, Vermont",Mortgaged SMOC,1519
2009,5002732275,"Hartford town, Windsor County, Vermont",Non-Mortgaged SMOC,625
2009,5002732425,"Hartland town, Windsor County, Vermont",Mortgaged SMOC,1526
2009,5002732425,"Hartland town, Windsor County, Vermont",Non-Mortgaged SMOC,589
2009,5002741275,"Ludlow town, Windsor County, Vermont",Mortgaged SMOC,1464
2009,5002741275,"Ludlow town, Windsor County, Vermont",Non-Mortgaged SMOC,676
2009,5002752900,"Norwich town, Windsor County, Vermont",Mortgaged SMOC,2645
2009,5002752900,"Norwich town, Windsor County, Vermont",Non-Mortgaged SMOC,1001
2009,5002756050,"Plymouth town, Windsor County, Vermont",Mortgaged SMOC,1663
2009,5002756050,"Plymouth town, Windsor County, Vermont",Non-Mortgaged SMOC,692
2009,5002756350,"Pomfret town, Windsor County, Vermont",Mortgaged SMOC,1555
2009,5002756350,"Pomfret town, Windsor County, Vermont",Non-Mortgaged SMOC,967
2009,5002758375,"Reading town, Windsor County, Vermont",Mortgaged SMOC,1378
2009,5002758375,"Reading town, Windsor County, Vermont",Non-Mortgaged SMOC,567
2009,5002760100,"Rochester town, Windsor County, Vermont",Mortgaged SMOC,1128
2009,5002760100,"Rochester town, Windsor County, Vermont",Non-Mortgaged SMOC,510
2009,5002760850,"Royalton town, Windsor County, Vermont",Mortgaged SMOC,1140
2009,5002760850,"Royalton town, Windsor County, Vermont",Non-Mortgaged SMOC,537
2009,5002763775,"Sharon town, Windsor County, Vermont",Mortgaged SMOC,1181
2009,5002763775,"Sharon town, Windsor County, Vermont",Non-Mortgaged SMOC,476
2009,5002769550,"Springfield town, Windsor County, Vermont",Mortgaged SMOC,1308
2009,5002769550,"Springfield town, Windsor County, Vermont",Non-Mortgaged SMOC,491
2009,5002770375,"Stockbridge town, Windsor County, Vermont",Mortgaged SMOC,1339
2009,5002770375,"Stockbridge town, Windsor County, Vermont",Non-Mortgaged SMOC,473
2009,5002777500,"Weathersfield town, Windsor County, Vermont",Mortgaged SMOC,1213
2009,5002777500,"Weathersfield town, Windsor County, Vermont",Non-Mortgaged SMOC,534
2009,5002782000,"Weston town, Windsor County, Vermont",Mortgaged SMOC,1484
2009,5002782000,"Weston town, Windsor County, Vermont",Non-Mortgaged SMOC,700
2009,5002783050,"West Windsor town, Windsor County, Vermont",Mortgaged SMOC,1569
2009,5002783050,"West Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,754
2009,5002784925,"Windsor town, Windsor County, Vermont",Mortgaged SMOC,1223
2009,5002784925,"Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,477
2009,5002785975,"Woodstock town, Windsor County, Vermont",Mortgaged SMOC,2113
2009,5002785975,"Woodstock town, Windsor County, Vermont",Non-Mortgaged SMOC,798
2010,5000100325,"Addison town, Addison County, Vermont",Mortgaged SMOC,1566
2010,5000100325,"Addison town, Addison County, Vermont",Non-Mortgaged SMOC,643
2010,5000108575,"Bridport town, Addison County, Vermont",Mortgaged SMOC,1525
2010,5000108575,"Bridport town, Addison County, Vermont",Non-Mortgaged SMOC,598
2010,5000109025,"Bristol town, Addison County, Vermont",Mortgaged SMOC,1326
2010,5000109025,"Bristol town, Addison County, Vermont",Non-Mortgaged SMOC,574
2010,5000116000,"Cornwall town, Addison County, Vermont",Mortgaged SMOC,1763
2010,5000116000,"Cornwall town, Addison County, Vermont",Non-Mortgaged SMOC,742
2010,5000126300,"Ferrisburgh town, Addison County, Vermont",Mortgaged SMOC,1717
2010,5000126300,"Ferrisburgh town, Addison County, Vermont",Non-Mortgaged SMOC,581
2010,5000128600,"Goshen town, Addison County, Vermont",Mortgaged SMOC,1268
2010,5000128600,"Goshen town, Addison County, Vermont",Non-Mortgaged SMOC,550
2010,5000129575,"Granville town, Addison County, Vermont",Mortgaged SMOC,1338
2010,5000129575,"Granville town, Addison County, Vermont",Non-Mortgaged SMOC,480
2010,5000131525,"Hancock town, Addison County, Vermont",Mortgaged SMOC,997
2010,5000131525,"Hancock town, Addison County, Vermont",Non-Mortgaged SMOC,455
2010,5000139325,"Leicester town, Addison County, Vermont",Mortgaged SMOC,1227
2010,5000139325,"Leicester town, Addison County, Vermont",Non-Mortgaged SMOC,457
2010,5000140075,"Lincoln town, Addison County, Vermont",Mortgaged SMOC,1375
2010,5000140075,"Lincoln town, Addison County, Vermont",Non-Mortgaged SMOC,620
2010,5000144350,"Middlebury town, Addison County, Vermont",Mortgaged SMOC,1529
2010,5000144350,"Middlebury town, Addison County, Vermont",Non-Mortgaged SMOC,662
2010,5000145550,"Monkton town, Addison County, Vermont",Mortgaged SMOC,1604
2010,5000145550,"Monkton town, Addison County, Vermont",Non-Mortgaged SMOC,495
2010,5000148700,"New Haven town, Addison County, Vermont",Mortgaged SMOC,1599
2010,5000148700,"New Haven town, Addison County, Vermont",Non-Mortgaged SMOC,663
2010,5000153725,"Orwell town, Addison County, Vermont",Mortgaged SMOC,1367
2010,5000153725,"Orwell town, Addison County, Vermont",Non-Mortgaged SMOC,491
2010,5000153950,"Panton town, Addison County, Vermont",Mortgaged SMOC,1479
2010,5000153950,"Panton town, Addison County, Vermont",Non-Mortgaged SMOC,757
2010,5000159650,"Ripton town, Addison County, Vermont",Mortgaged SMOC,1184
2010,5000159650,"Ripton town, Addison County, Vermont",Non-Mortgaged SMOC,813
2010,5000162575,"Salisbury town, Addison County, Vermont",Mortgaged SMOC,1152
2010,5000162575,"Salisbury town, Addison County, Vermont",Non-Mortgaged SMOC,589
2010,5000165050,"Shoreham town, Addison County, Vermont",Mortgaged SMOC,1407
2010,5000165050,"Shoreham town, Addison County, Vermont",Non-Mortgaged SMOC,634
2010,5000170075,"Starksboro town, Addison County, Vermont",Mortgaged SMOC,1359
2010,5000170075,"Starksboro town, Addison County, Vermont",Non-Mortgaged SMOC,561
2010,5000174650,"Vergennes city, Addison County, Vermont",Mortgaged SMOC,1399
2010,5000174650,"Vergennes city, Addison County, Vermont",Non-Mortgaged SMOC,606
2010,5000176075,"Waltham town, Addison County, Vermont",Mortgaged SMOC,1564
2010,5000176075,"Waltham town, Addison County, Vermont",Non-Mortgaged SMOC,504
2010,5000183275,"Weybridge town, Addison County, Vermont",Mortgaged SMOC,1880
2010,5000183275,"Weybridge town, Addison County, Vermont",Non-Mortgaged SMOC,733
2010,5000183800,"Whiting town, Addison County, Vermont",Mortgaged SMOC,1265
2010,5000183800,"Whiting town, Addison County, Vermont",Non-Mortgaged SMOC,433
2010,5000301450,"Arlington town, Bennington County, Vermont",Mortgaged SMOC,1444
2010,5000301450,"Arlington town, Bennington County, Vermont",Non-Mortgaged SMOC,558
2010,5000304825,"Bennington town, Bennington County, Vermont",Mortgaged SMOC,1319
2010,5000304825,"Bennington town, Bennington County, Vermont",Non-Mortgaged SMOC,554
2010,5000317725,"Dorset town, Bennington County, Vermont",Mortgaged SMOC,2078
2010,5000317725,"Dorset town, Bennington County, Vermont",Non-Mortgaged SMOC,838
2010,5000327962,"Glastenbury town, Bennington County, Vermont",Mortgaged SMOC,NA
2010,5000327962,"Glastenbury town, Bennington County, Vermont",Non-Mortgaged SMOC,NA
2010,5000339025,"Landgrove town, Bennington County, Vermont",Mortgaged SMOC,1792
2010,5000339025,"Landgrove town, Bennington County, Vermont",Non-Mortgaged SMOC,1001
2010,5000342850,"Manchester town, Bennington County, Vermont",Mortgaged SMOC,1899
2010,5000342850,"Manchester town, Bennington County, Vermont",Non-Mortgaged SMOC,785
