"","X_geoid","NAME","Year","Population"
"448",5001105425,"Berkshire town, Franklin County, Vermont","1940",1156
"449",5001105425,"Berkshire town, Franklin County, Vermont","1950",1063
"450",5001105425,"Berkshire town, Franklin County, Vermont","1960",965
"451",5001105425,"Berkshire town, Franklin County, Vermont","1970",931
"452",5001105425,"Berkshire town, Franklin County, Vermont","1980",1116
"453",5001105425,"Berkshire town, Franklin County, Vermont","1990",1190
"454",5001105425,"Berkshire town, Franklin County, Vermont","2000",1388
"455",5001105425,"Berkshire town, Franklin County, Vermont","2010",1692
"456",5001105425,"Berkshire town, Franklin County, Vermont","2020",1547
"457",5002305650,"Berlin town, Washington County, Vermont","1791",134
"458",5002305650,"Berlin town, Washington County, Vermont","1800",684
"459",5002305650,"Berlin town, Washington County, Vermont","1810",1067
"460",5002305650,"Berlin town, Washington County, Vermont","1820",1455
"461",5002305650,"Berlin town, Washington County, Vermont","1830",1664
"462",5002305650,"Berlin town, Washington County, Vermont","1840",1598
"463",5002305650,"Berlin town, Washington County, Vermont","1850",1507
"464",5002305650,"Berlin town, Washington County, Vermont","1860",1545
"465",5002305650,"Berlin town, Washington County, Vermont","1870",1474
"466",5002305650,"Berlin town, Washington County, Vermont","1880",1380
"467",5002305650,"Berlin town, Washington County, Vermont","1890",1514
"468",5002305650,"Berlin town, Washington County, Vermont","1900",1021
"469",5002305650,"Berlin town, Washington County, Vermont","1910",1079
"470",5002305650,"Berlin town, Washington County, Vermont","1920",959
"471",5002305650,"Berlin town, Washington County, Vermont","1930",992
"472",5002305650,"Berlin town, Washington County, Vermont","1940",1111
"473",5002305650,"Berlin town, Washington County, Vermont","1950",1158
"474",5002305650,"Berlin town, Washington County, Vermont","1960",1306
"475",5002305650,"Berlin town, Washington County, Vermont","1970",2050
"476",5002305650,"Berlin town, Washington County, Vermont","1980",2454
"477",5002305650,"Berlin town, Washington County, Vermont","1990",2561
"478",5002305650,"Berlin town, Washington County, Vermont","2000",2864
"479",5002305650,"Berlin town, Washington County, Vermont","2010",2887
"480",5002305650,"Berlin town, Washington County, Vermont","2020",2849
"481",5002705800,"Bethel town, Windsor County, Vermont","1791",473
"482",5002705800,"Bethel town, Windsor County, Vermont","1800",913
"483",5002705800,"Bethel town, Windsor County, Vermont","1810",1041
"484",5002705800,"Bethel town, Windsor County, Vermont","1820",1318
"485",5002705800,"Bethel town, Windsor County, Vermont","1830",1667
"486",5002705800,"Bethel town, Windsor County, Vermont","1840",1886
"487",5002705800,"Bethel town, Windsor County, Vermont","1850",1730
"488",5002705800,"Bethel town, Windsor County, Vermont","1860",1804
"489",5002705800,"Bethel town, Windsor County, Vermont","1870",1817
"490",5002705800,"Bethel town, Windsor County, Vermont","1880",1693
"491",5002705800,"Bethel town, Windsor County, Vermont","1890",1448
"492",5002705800,"Bethel town, Windsor County, Vermont","1900",1611
"493",5002705800,"Bethel town, Windsor County, Vermont","1910",1843
"494",5002705800,"Bethel town, Windsor County, Vermont","1920",1782
"495",5002705800,"Bethel town, Windsor County, Vermont","1930",1650
"496",5002705800,"Bethel town, Windsor County, Vermont","1940",1477
"497",5002705800,"Bethel town, Windsor County, Vermont","1950",1534
"498",5002705800,"Bethel town, Windsor County, Vermont","1960",1356
"499",5002705800,"Bethel town, Windsor County, Vermont","1970",1347
"500",5002705800,"Bethel town, Windsor County, Vermont","1980",1715
"501",5002705800,"Bethel town, Windsor County, Vermont","1990",1866
"502",5002705800,"Bethel town, Windsor County, Vermont","2000",1968
"503",5002705800,"Bethel town, Windsor County, Vermont","2010",2030
"504",5002705800,"Bethel town, Windsor County, Vermont","2020",1942
"505",5000906325,"Bloomfield town, Essex County, Vermont","1791",0
"506",5000906325,"Bloomfield town, Essex County, Vermont","1800",27
"507",5000906325,"Bloomfield town, Essex County, Vermont","1810",9
"508",5000906325,"Bloomfield town, Essex County, Vermont","1820",132
"509",5000906325,"Bloomfield town, Essex County, Vermont","1830",150
"510",5000906325,"Bloomfield town, Essex County, Vermont","1840",179
"511",5000906325,"Bloomfield town, Essex County, Vermont","1850",244
"512",5000906325,"Bloomfield town, Essex County, Vermont","1860",320
"513",5000906325,"Bloomfield town, Essex County, Vermont","1870",455
"514",5000906325,"Bloomfield town, Essex County, Vermont","1880",627
"515",5000906325,"Bloomfield town, Essex County, Vermont","1890",827
"516",5000906325,"Bloomfield town, Essex County, Vermont","1900",564
"517",5000906325,"Bloomfield town, Essex County, Vermont","1910",496
"518",5000906325,"Bloomfield town, Essex County, Vermont","1920",382
"519",5000906325,"Bloomfield town, Essex County, Vermont","1930",417
"520",5000906325,"Bloomfield town, Essex County, Vermont","1940",326
"521",5000906325,"Bloomfield town, Essex County, Vermont","1950",291
"522",5000906325,"Bloomfield town, Essex County, Vermont","1960",212
"523",5000906325,"Bloomfield town, Essex County, Vermont","1970",196
"524",5000906325,"Bloomfield town, Essex County, Vermont","1980",188
"525",5000906325,"Bloomfield town, Essex County, Vermont","1990",253
"526",5000906325,"Bloomfield town, Essex County, Vermont","2000",261
"527",5000906325,"Bloomfield town, Essex County, Vermont","2010",221
"528",5000906325,"Bloomfield town, Essex County, Vermont","2020",217
"529",5000706550,"Bolton town, Chittenden County, Vermont","1791",88
"530",5000706550,"Bolton town, Chittenden County, Vermont","1800",219
"531",5000706550,"Bolton town, Chittenden County, Vermont","1810",249
"532",5000706550,"Bolton town, Chittenden County, Vermont","1820",306
"533",5000706550,"Bolton town, Chittenden County, Vermont","1830",452
"534",5000706550,"Bolton town, Chittenden County, Vermont","1840",470
"535",5000706550,"Bolton town, Chittenden County, Vermont","1850",602
"536",5000706550,"Bolton town, Chittenden County, Vermont","1860",632
"537",5000706550,"Bolton town, Chittenden County, Vermont","1870",711
"538",5000706550,"Bolton town, Chittenden County, Vermont","1880",674
"539",5000706550,"Bolton town, Chittenden County, Vermont","1890",547
"540",5000706550,"Bolton town, Chittenden County, Vermont","1900",486
"541",5000706550,"Bolton town, Chittenden County, Vermont","1910",469
"542",5000706550,"Bolton town, Chittenden County, Vermont","1920",390
"543",5000706550,"Bolton town, Chittenden County, Vermont","1930",325
"544",5000706550,"Bolton town, Chittenden County, Vermont","1940",287
"545",5000706550,"Bolton town, Chittenden County, Vermont","1950",301
"546",5000706550,"Bolton town, Chittenden County, Vermont","1960",237
"547",5000706550,"Bolton town, Chittenden County, Vermont","1970",427
"548",5000706550,"Bolton town, Chittenden County, Vermont","1980",715
"549",5000706550,"Bolton town, Chittenden County, Vermont","1990",971
"550",5000706550,"Bolton town, Chittenden County, Vermont","2000",971
"551",5000706550,"Bolton town, Chittenden County, Vermont","2010",1182
"552",5000706550,"Bolton town, Chittenden County, Vermont","2020",1301
"553",5001707375,"Bradford town, Orange County, Vermont","1791",654
"554",5001707375,"Bradford town, Orange County, Vermont","1800",1062
"555",5001707375,"Bradford town, Orange County, Vermont","1810",1302
"556",5001707375,"Bradford town, Orange County, Vermont","1820",1411
"557",5001707375,"Bradford town, Orange County, Vermont","1830",1507
"558",5001707375,"Bradford town, Orange County, Vermont","1840",1655
"559",5001707375,"Bradford town, Orange County, Vermont","1850",1723
"560",5001707375,"Bradford town, Orange County, Vermont","1860",1689
"561",5001707375,"Bradford town, Orange County, Vermont","1870",1492
"562",5001707375,"Bradford town, Orange County, Vermont","1880",1520
"563",5001707375,"Bradford town, Orange County, Vermont","1890",1429
"564",5001707375,"Bradford town, Orange County, Vermont","1900",1338
"565",5001707375,"Bradford town, Orange County, Vermont","1910",1372
"566",5001707375,"Bradford town, Orange County, Vermont","1920",1422
"567",5001707375,"Bradford town, Orange County, Vermont","1930",1234
"568",5001707375,"Bradford town, Orange County, Vermont","1940",1507
"569",5001707375,"Bradford town, Orange County, Vermont","1950",1551
"570",5001707375,"Bradford town, Orange County, Vermont","1960",1619
"571",5001707375,"Bradford town, Orange County, Vermont","1970",1627
"572",5001707375,"Bradford town, Orange County, Vermont","1980",2191
"573",5001707375,"Bradford town, Orange County, Vermont","1990",2522
"574",5001707375,"Bradford town, Orange County, Vermont","2000",2619
"575",5001707375,"Bradford town, Orange County, Vermont","2010",2797
"576",5001707375,"Bradford town, Orange County, Vermont","2020",2790
"577",5001707600,"Braintree town, Orange County, Vermont","1791",221
"578",5001707600,"Braintree town, Orange County, Vermont","1800",531
"579",5001707600,"Braintree town, Orange County, Vermont","1810",850
"580",5001707600,"Braintree town, Orange County, Vermont","1820",1037
"581",5001707600,"Braintree town, Orange County, Vermont","1830",1209
"582",5001707600,"Braintree town, Orange County, Vermont","1840",1232
"583",5001707600,"Braintree town, Orange County, Vermont","1850",1228
"584",5001707600,"Braintree town, Orange County, Vermont","1860",1225
"585",5001707600,"Braintree town, Orange County, Vermont","1870",1066
"586",5001707600,"Braintree town, Orange County, Vermont","1880",1051
"587",5001707600,"Braintree town, Orange County, Vermont","1890",854
"588",5001707600,"Braintree town, Orange County, Vermont","1900",776
"589",5001707600,"Braintree town, Orange County, Vermont","1910",760
"590",5001707600,"Braintree town, Orange County, Vermont","1920",707
"591",5001707600,"Braintree town, Orange County, Vermont","1930",635
"592",5001707600,"Braintree town, Orange County, Vermont","1940",648
"593",5001707600,"Braintree town, Orange County, Vermont","1950",626
"594",5001707600,"Braintree town, Orange County, Vermont","1960",536
"595",5001707600,"Braintree town, Orange County, Vermont","1970",751
"596",5001707600,"Braintree town, Orange County, Vermont","1980",1065
"597",5001707600,"Braintree town, Orange County, Vermont","1990",1174
"598",5001707600,"Braintree town, Orange County, Vermont","2000",1194
"599",5001707600,"Braintree town, Orange County, Vermont","2010",1246
"600",5001707600,"Braintree town, Orange County, Vermont","2020",1207
"601",5002107750,"Brandon town, Rutland County, Vermont","1791",637
"602",5002107750,"Brandon town, Rutland County, Vermont","1800",1076
"603",5002107750,"Brandon town, Rutland County, Vermont","1810",1375
"604",5002107750,"Brandon town, Rutland County, Vermont","1820",1495
"605",5002107750,"Brandon town, Rutland County, Vermont","1830",1940
"606",5002107750,"Brandon town, Rutland County, Vermont","1840",2194
"607",5002107750,"Brandon town, Rutland County, Vermont","1850",2835
"608",5002107750,"Brandon town, Rutland County, Vermont","1860",3077
"609",5002107750,"Brandon town, Rutland County, Vermont","1870",3571
"610",5002107750,"Brandon town, Rutland County, Vermont","1880",3280
"611",5002107750,"Brandon town, Rutland County, Vermont","1890",3310
"612",5002107750,"Brandon town, Rutland County, Vermont","1900",2759
"613",5002107750,"Brandon town, Rutland County, Vermont","1910",2712
"614",5002107750,"Brandon town, Rutland County, Vermont","1920",2874
"615",5002107750,"Brandon town, Rutland County, Vermont","1930",2891
"616",5002107750,"Brandon town, Rutland County, Vermont","1940",2979
"617",5002107750,"Brandon town, Rutland County, Vermont","1950",3304
"618",5002107750,"Brandon town, Rutland County, Vermont","1960",3329
"619",5002107750,"Brandon town, Rutland County, Vermont","1970",3697
"620",5002107750,"Brandon town, Rutland County, Vermont","1980",4194
"621",5002107750,"Brandon town, Rutland County, Vermont","1990",4223
"622",5002107750,"Brandon town, Rutland County, Vermont","2000",3917
"623",5002107750,"Brandon town, Rutland County, Vermont","2010",3966
"624",5002107750,"Brandon town, Rutland County, Vermont","2020",4129
"625",5002507900,"Brattleboro town, Windham County, Vermont","1791",1589
"626",5002507900,"Brattleboro town, Windham County, Vermont","1800",1867
"627",5002507900,"Brattleboro town, Windham County, Vermont","1810",1891
"628",5002507900,"Brattleboro town, Windham County, Vermont","1820",2017
"629",5002507900,"Brattleboro town, Windham County, Vermont","1830",2141
"630",5002507900,"Brattleboro town, Windham County, Vermont","1840",2624
"631",5002507900,"Brattleboro town, Windham County, Vermont","1850",3816
"632",5002507900,"Brattleboro town, Windham County, Vermont","1860",3855
"633",5002507900,"Brattleboro town, Windham County, Vermont","1870",4933
"634",5002507900,"Brattleboro town, Windham County, Vermont","1880",5880
"635",5002507900,"Brattleboro town, Windham County, Vermont","1890",6862
"636",5002507900,"Brattleboro town, Windham County, Vermont","1900",6640
"637",5002507900,"Brattleboro town, Windham County, Vermont","1910",7541
"638",5002507900,"Brattleboro town, Windham County, Vermont","1920",8332
"639",5002507900,"Brattleboro town, Windham County, Vermont","1930",9816
"640",5002507900,"Brattleboro town, Windham County, Vermont","1940",10983
"641",5002507900,"Brattleboro town, Windham County, Vermont","1950",11522
"642",5002507900,"Brattleboro town, Windham County, Vermont","1960",11734
"643",5002507900,"Brattleboro town, Windham County, Vermont","1970",12239
"644",5002507900,"Brattleboro town, Windham County, Vermont","1980",11886
"645",5002507900,"Brattleboro town, Windham County, Vermont","1990",12241
"646",5002507900,"Brattleboro town, Windham County, Vermont","2000",12005
"647",5002507900,"Brattleboro town, Windham County, Vermont","2010",12046
"648",5002507900,"Brattleboro town, Windham County, Vermont","2020",12184
"649",5002708275,"Bridgewater town, Windsor County, Vermont","1791",293
