year,GEOID,NAME,estimate
2011,5001126500,"Fletcher town, Franklin County, Vermont",223700
2011,5001127100,"Franklin town, Franklin County, Vermont",169900
2011,5001127700,"Georgia town, Franklin County, Vermont",250500
2011,5001133025,"Highgate town, Franklin County, Vermont",186100
2011,5001145850,"Montgomery town, Franklin County, Vermont",198700
2011,5001159125,"Richford town, Franklin County, Vermont",128600
2011,5001161675,"St. Albans city, Franklin County, Vermont",197100
2011,5001161750,"St. Albans town, Franklin County, Vermont",226700
2011,5001164600,"Sheldon town, Franklin County, Vermont",179600
2011,5001171725,"Swanton town, Franklin County, Vermont",198800
2011,5001300700,"Alburg town, Grand Isle County, Vermont",183700
2011,5001329275,"Grand Isle town, Grand Isle County, Vermont",239700
2011,5001335875,"Isle La Motte town, Grand Isle County, Vermont",237500
2011,5001350650,"North Hero town, Grand Isle County, Vermont",283300
2011,5001367000,"South Hero town, Grand Isle County, Vermont",336600
2011,5001504375,"Belvidere town, Lamoille County, Vermont",161100
2011,5001511500,"Cambridge town, Lamoille County, Vermont",233600
2011,5001523500,"Eden town, Lamoille County, Vermont",144600
2011,5001523725,"Elmore town, Lamoille County, Vermont",234700
2011,5001535050,"Hyde Park town, Lamoille County, Vermont",185800
2011,5001537075,"Johnson town, Lamoille County, Vermont",155000
2011,5001546675,"Morristown town, Lamoille County, Vermont",238600
2011,5001570525,"Stowe town, Lamoille County, Vermont",415300
2011,5001577425,"Waterville town, Lamoille County, Vermont",164400
2011,5001585375,"Wolcott town, Lamoille County, Vermont",189200
2011,5001707375,"Bradford town, Orange County, Vermont",181200
2011,5001707600,"Braintree town, Orange County, Vermont",142200
2011,5001709325,"Brookfield town, Orange County, Vermont",209800
2011,5001713525,"Chelsea town, Orange County, Vermont",175800
2011,5001715700,"Corinth town, Orange County, Vermont",168800
2011,5001725675,"Fairlee town, Orange County, Vermont",234000
2011,5001748175,"Newbury town, Orange County, Vermont",180700
2011,5001753425,"Orange town, Orange County, Vermont",153000
2011,5001758075,"Randolph town, Orange County, Vermont",177100
2011,5001770675,"Strafford town, Orange County, Vermont",272300
2011,5001772400,"Thetford town, Orange County, Vermont",243300
2011,5001773075,"Topsham town, Orange County, Vermont",143800
2011,5001773675,"Tunbridge town, Orange County, Vermont",187500
2011,5001774950,"Vershire town, Orange County, Vermont",172800
2011,5001776750,"Washington town, Orange County, Vermont",172600
2011,5001779975,"West Fairlee town, Orange County, Vermont",167400
2011,5001784175,"Williamstown town, Orange County, Vermont",161800
2011,5001900475,"Albany town, Orleans County, Vermont",152100
2011,5001903550,"Barton town, Orleans County, Vermont",119800
2011,5001909850,"Brownington town, Orleans County, Vermont",138700
2011,5001913150,"Charleston town, Orleans County, Vermont",147400
2011,5001916150,"Coventry town, Orleans County, Vermont",160400
2011,5001916300,"Craftsbury town, Orleans County, Vermont",162500
2011,5001917350,"Derby town, Orleans County, Vermont",166500
2011,5001928075,"Glover town, Orleans County, Vermont",151500
2011,5001930175,"Greensboro town, Orleans County, Vermont",215500
2011,5001933775,"Holland town, Orleans County, Vermont",152200
2011,5001935575,"Irasburg town, Orleans County, Vermont",166700
2011,5001936325,"Jay town, Orleans County, Vermont",188900
2011,5001940525,"Lowell town, Orleans County, Vermont",135800
2011,5001946450,"Morgan town, Orleans County, Vermont",177000
2011,5001948850,"Newport city, Orleans County, Vermont",139800
2011,5001948925,"Newport town, Orleans County, Vermont",163500
2011,5001973525,"Troy town, Orleans County, Vermont",129500
2011,5001980200,"Westfield town, Orleans County, Vermont",168400
2011,5001981700,"Westmore town, Orleans County, Vermont",217600
2011,5002105200,"Benson town, Rutland County, Vermont",150000
2011,5002107750,"Brandon town, Rutland County, Vermont",161600
2011,5002111950,"Castleton town, Rutland County, Vermont",194800
2011,5002114350,"Chittenden town, Rutland County, Vermont",239700
2011,5002114500,"Clarendon town, Rutland County, Vermont",168100
2011,5002116825,"Danby town, Rutland County, Vermont",225000
2011,5002125375,"Fair Haven town, Rutland County, Vermont",153500
2011,5002134450,"Hubbardton town, Rutland County, Vermont",194700
2011,5002135425,"Ira town, Rutland County, Vermont",180800
2011,5002137685,"Killington town, Rutland County, Vermont",294500
2011,5002144125,"Mendon town, Rutland County, Vermont",290900
2011,5002144800,"Middletown Springs town, Rutland County, Vermont",206100
2011,5002147200,"Mount Holly town, Rutland County, Vermont",172700
2011,5002147425,"Mount Tabor town, Rutland County, Vermont",185400
2011,5002154250,"Pawlet town, Rutland County, Vermont",240800
2011,5002155450,"Pittsfield town, Rutland County, Vermont",235500
2011,5002155600,"Pittsford town, Rutland County, Vermont",177900
2011,5002156875,"Poultney town, Rutland County, Vermont",163000
2011,5002157250,"Proctor town, Rutland County, Vermont",162300
2011,5002161225,"Rutland city, Rutland County, Vermont",160500
2011,5002161300,"Rutland town, Rutland County, Vermont",221400
2011,5002165275,"Shrewsbury town, Rutland County, Vermont",209400
2011,5002171050,"Sudbury town, Rutland County, Vermont",197900
2011,5002172925,"Tinmouth town, Rutland County, Vermont",214700
2011,5002175925,"Wallingford town, Rutland County, Vermont",203600
2011,5002177950,"Wells town, Rutland County, Vermont",172900
